Account,Business Name,Address,City,State,Postal Code,Country,Storecode,Tags,Reviewer Name,Review,Rating,Date Posted,Reply,Date Replied,Vendor,URL
synergyhlthcr-nspire,NSPIRE Healthcare Miami Lakes,5725 NW 186th St,Hialeah,FL,33015-6019,US,2011,,Nick Antrovpov,I am very grateful for the care the staff give to the residents. Everyone is very kind and professional. The place is always clean and peaceful. My family and I are very happy with the attention. I recommend this rehabilitation center with all my heart.,5,10/24/2025,,,gmb,https://maps.google.com/maps?cid=11088859613584633623
synergyhlthcr-nspire,NSPIRE Healthcare Lauderhill,2599 NW 55th Ave,Lauderhill,FL,33313-2443,US,2010,,Nardia Cecilia,"The staff at Nspire rehabilitation is very professional, kind and dedicated to the residents at the facility. The  makes the residents a part of one big family.
Including the Administrator, social worker, activity management team.
I couldn't have chosen a better place for my mom ❤️",5,10/24/2025,,,gmb,https://maps.google.com/maps?cid=11701062337551936383
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Irene Orbea,"I would like to thank the nursing staff, the assistants and the therapy staff for the care and love the have shown to me. There are too many to mention and I don't want to miss anybody. They all deserve 5 🌟. The facility itself (the second floor specifically) needs a face lift. The rugs are badly stained, the room I stayed needs a paint job, the furniture looks extremely old and beat up. If you look past the appearance and look at how the staff treats you, is a great place to be. My sincere thanks to all the caring and loving staff.",3,10/23/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Tamarac,5901 NW 79th Ave,Tamarac,FL,33321-4639,US,2012,,Adonis games Ad,"I highly recommend this facility to anyone looking for a place that will communicate, and be attentive to your loved one. My grandfather was a patient at this facility and when I tell you the staff was phenomenal. My families experience with this facility has been exceptional from the start and continued all the way until my grandpa transitioned.",5,10/23/2025,,,gmb,https://maps.google.com/maps?cid=15546200343318802219
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Dennis Rodriguez,"I am a patient of Nspire Kendall in the assisted living facility. I have been here since 2023 and have enjoyed it so much. I am grateful to call this place my home. Everyone here is amazing from the CNA's to the nurses. Administrative team is always ready to help with my any needs. There is so many fun and entertaining things to do while living here, daily activities and shows. And special events monthly. Super happy I chose this place to be my home!",5,10/22/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Carmen M Díaz,"My sister was rehab patient here and I was very pleased with the care and attention of everybody, I felt the homey environment and warmth of this collective of caring individuals… I was a lil shock by some state of physical appearance but also could see the much work they are putting under new management… is sad to see reviews by persons that probably did not even go visit before bringing their loved ones.  It happened to me , I came to see it before my sisters surgery.  The admission dept was very transparent and informative. I will recommend this rehab. The location is superb and easy access to parking and outside areas to walk and visit l. Wish this place all the blessings and thankful for how good they took care of my sister.",5,10/22/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,silvio prado,"My name is Silvio Prado, and as a patient at Nspire of Kendall, I’m very happy with the care I’ve received. The nurses, especially Anna Lisa and Rachel, are incredibly professional, efficient, and kind. There is a strong sense of humanity here that makes the place feel like family. Nurse Yelenys, who takes care of wound care, is also very attentive and gentle. The CNAs, Carmen and Ivis, treat me with great respect and warmth, always making sure I’m comfortable. I also want to thank the Director of Nursing, Amauri, for leading such a dedicated and compassionate team. I truly feel safe, well cared for, and at home at Nspire of Kendall.",5,10/22/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,maggie abreu,"I had to give a star so I can write a review. I work in healthcare  and the place should fail all inspection. The beds are outdated and have no safety rails. Tha place smells like mildew the air conditioning unit looks dirty. They have a rug in the hallway that is older than the 80s. if the patient is a risk of fall, they will place them in a wheelchair by the nurses station overnight. Wow  I really have no words do not recommend",1,10/21/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Cecilia,"My name is Cecilia Parra, my husband currently resides in the facility for Rehab. The nursing staff has been exceptional, they have provided excellent service especially the DON Amaury, he has been very compassionate and has attended to our every need. The staff has been truly dedicated to his wellbeing. I highly recommend this facility.",5,10/21/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Peter Patao,"My name is Peter Patao, my sister currently resides in this facily for long term care. The staff are compassionate, attentive, and truly dedicated to the residents wellbeing. The nursing staff is outstanding, they are always there and very knowledgable. Highly recommend for anyone seeking quality skilled nursing care.",5,10/21/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,SAHYEY TAMAYO,"My father was recently at Inspire Healthcare of Kendall for rehabilitation, and I can honestly say this was the best experience we’ve ever had in a rehab facility — and I’ve been in this country for over 50 years. From the moment he was admitted until he was discharged two weeks later, the entire team showed outstanding professionalism and compassion. I want to give special thanks to the Director of Nursing (D.O.N.), the nursing staff, and all the nurse assistants — they were absolutely amazing. Everyone worked together as an excellent team to help my father recover. The nurses were well-trained, efficient, and attentive, always making sure his medications were given on time and his needs were met. The doctors visited regularly, monitored his progress, and adjusted medications whenever necessary. I have nothing but positive things to say about the nursing department. They treated my father with respect, kindness, and true care. Inspire of Kendall is by far the best rehabilitation center I’ve ever seen, and I highly recommend it to any family looking for quality care for their loved ones",5,10/20/2025,We're so glad to hear that our team made a positive impact on your experience. Our people are the heart of our mission. We'll be sure to share your appreciation with the team. Thank you for recognizing their dedication and care!,10/21/2025,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Hetelvina artola,"My husband, Olion Arteola, has been at NSPIRE Kendall since September 4th, and we couldn't be more grateful for the exceptional care he's received. The nursing department has been outstanding, providing attentive and professional service every step of the way. One thing that stands out is how consistently his medications have been administered on time, which has given us peace of mind. Additionally, the CNA assigned to him has been incredibly caring and efficient, always ensuring his comfort and needs are met. Overall, the level of care at NSPIRE Kendall has been exemplary, and we truly appreciate the dedication and hard work of the entire team.""",5,10/20/2025,"We deeply appreciate your continued trust in NSPIRE Healthcare. Building lasting relationships rooted in respect, communication, and exceptional care is what we strive for every day. Thank you for allowing us to be part of your family’s journey—we remain committed to excellence at every step.",10/21/2025,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Miami Lakes,5725 NW 186th St,Hialeah,FL,33015-6019,US,2011,,Clara Capote,"Our experience with Nspire Healthcare Miami Lakes was a complete success. Our father was a patient there for almost two months. We can certainly say that while he was there his care was optimal. From the kitchen staff to the nurses and therapist were all very helpful and friendly. Their knowledge of my conditions was always good. The cleanliness in the facility was also excellent.

Aside from the health staff directly. I would like to also make special reference to the Admission Director Ovadis Cainzo Gordillo. The director went above and beyond for my father. He explained in detail what my dads care would be like. He walked us thru every step before things took place. He made sure we were informed ahead of time so we would be prepared for the steps to follow. All in all his work ethic was superb and his oversight needs to know that he is a wonderful asset to your center and would love for him to be acknowledged as a wonderful person, a great humanitarian that truly cares for patients. 10/10 5-stars and all the best reviews can go to him directly.",5,10/19/2025,"We’re delighted to hear that our team made a meaningful difference in your experience. At NSPIRE Healthcare, our people are the heart of everything we do. We’ll proudly share your appreciation with them—thank you for recognizing their dedication and compassion!",10/21/2025,gmb,https://maps.google.com/maps?cid=11088859613584633623
synergyhlthcr-nspire,Chipola Health and Rehabilitation Center,4294 3rd Ave,Marianna,FL,32446-2137,US,2016,,Anna Cates,,5,10/17/2025,Many thanks for your 5-star review!!,10/21/2025,gmb,https://maps.google.com/maps?cid=16367368198969937937
synergyhlthcr-nspire,Chipola Health and Rehabilitation Center,4294 3rd Ave,Marianna,FL,32446-2137,US,2016,,FL Dawg 71,,5,10/17/2025,Many thanks for your 5-star review!!,10/21/2025,gmb,https://maps.google.com/maps?cid=16367368198969937937
synergyhlthcr-nspire,NSPIRE Healthcare Tamarac,5901 NW 79th Ave,Tamarac,FL,33321-4639,US,2012,,Nellie Bullard,"I have been at NSire for 3 weeks
Would like to thank The PT worker, Sheila, and the social Worker.
Sheila did a very good job. Ibringing me back to my feet within three weeks now walking with a cane. The social worker has also been very attentive and able to help me with my needs.
Please tell Sheila thank you for me. She is the number one worker in PT.",3,10/16/2025,Thank you for your review and we will pass along the accolades to Sheila!  ,10/21/2025,gmb,https://maps.google.com/maps?cid=15546200343318802219
synergyhlthcr-nspire,NSPIRE Healthcare Tamarac,5901 NW 79th Ave,Tamarac,FL,33321-4639,US,2012,,Lynn Travert,"Today is October 14, 2025 and nothing from the bad reviews has changed. The PT work is apparently decent and the only professionals my parent has met. Your parents, if mentally cognizant, will tell you horror stories you won't believe until you see for yourself.  Any decent employee here needs to self report to the state.  Pulling parent out.  I shouldn't have waited this long (several weeks) to request a transfer.  I posted the date above so that I can update how long it takes to get the social worker appt to plan the transfer for my parent's well being.",1,10/14/2025,,,gmb,https://maps.google.com/maps?cid=15546200343318802219
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Guillermo Alvarez,"My mom was admitted to this hospital because at the time I was operated for my lumbar back. She was taken to Jackson south at emergency.  At 152 st. When she was good to be sent home they couldn't release her because of my operation . So her social worker gave me three locations to choose. I chose Nspire because I wanted some place close . To my surprise 😮 it was a bad choice I went to visit her on a Sunday afternoon.she was staying on the second floor. As I was walking to her room I smelled a odor of urine very repugnant, like the staff didn't do anything to correct the problem. I also noticed that the floor was dirty .The staff said that they were working to replace the carpet with tile.  Also I saw my mom looking very sad 😔.  So I decided  to have her release to me . Also one more thing icalled this morning about 4 times and did not get a response . I find it very disturbing that the employees. Do.not take care of these things . I would  not recommend this hospital to your love ones",1,10/14/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Salty B.,"Deep Concerns About Leadership and Care at Inspire Kendall 

I have serious concerns about the quality of care and oversight at Inspire Kendall -- especially regarding Physical and Occupational Therapy services. My family member is currently receiving inadequate therapy and inconsistent support, which has caused me great distress. In an inpatient setting, where patients depend on staff for daily progress and recovery, this level of neglect is unacceptable.

What's even more troubling is that the Director of Physical Therapy disappears after 11:45 AM -- completely missing in action for the rest of the day. How can proper supervision exist when leadership isn't present? To make matters worse, her live-in boyfriend (or husband) also works at the facility, yet he's rarely seen performing his duties, despite reportedly being given extra assignments. This pattern raises serious questions about nepotism, accountability, and patient care standards.

I am especially concerned for the residents who cannot speak for themselves -- those who depend entirely on staff advocacy for their health, dignity, and recovery. Every patient deserves consistent, compassionate, and professional attention, not to be left behind due to internal favoritism or poor management.

Inspire Kendall has the potential to be an excellent facility, but that requires leadership that leads, staff that shows up, and a culture that puts patients first. I sincerely hope management steps up, investigates these issues, and restores the integrity and trust that every family expects when placing a loved one in your care.",1,10/8/2025,,,yelp-yelp,https://www.yelp.com/biz/nspire-healthcare-kendall-miami?adjust_creative=P_TwBYTdY_PDw12TMXrf3w&hrid=UWRGuVRK3usydBdcZS2STA&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=P_TwBYTdY_PDw12TMXrf3w
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Ellen F.,Everything needs to be changed and updated.  I would not recommend this place.  I lost weight when I was there.  Food is disgusting,1,10/2/2025,,,yelp-yelp,https://www.yelp.com/biz/nspire-healthcare-kendall-miami?adjust_creative=P_TwBYTdY_PDw12TMXrf3w&hrid=mWapNHzZcVoSVhUOBgzs0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=P_TwBYTdY_PDw12TMXrf3w
synergyhlthcr-nspire,NSPIRE Healthcare Tamarac,5901 NW 79th Ave,Tamarac,FL,33321-4639,US,2012,,JandK L.,"I visit on average 3xs a week and I have been doing this for well over 2 years.My loved one is a permanent resident and is well taken care of in my absence. I appreciate walking in at several different times throughout the week and finding my loved one clean,content and safe!  I would recommend this nursing facility based on mine and my loved one's experiences with the nurses, the aides (notably Adeline), the social service department, the business office (Joanne) , Jill (nurse practitioner), Jackie( front desk) and many others.",5,9/25/2025,,,yelp-yelp,https://www.yelp.com/biz/nspire-healthcare-tamarac-tamarac?adjust_creative=P_TwBYTdY_PDw12TMXrf3w&hrid=PgGrHNoe7a4ViOfXczoX4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=P_TwBYTdY_PDw12TMXrf3w
synergyhlthcr-nspire,NSPIRE Healthcare Tamarac,5901 NW 79th Ave,Tamarac,FL,33321-4639,US,2012,,La La,Disgusting place of  service Jackie the front desk receptionist hung up on my face when I called about a particular patient told me she had no information kept putting me on hold. Very unprofessional extremely rude. I do not recommend this place to nobody if you have any family members at this location please go check on your family because I’m sure that Miss Jackie is probably doing something to them. She needs to be fired immediately,1,9/23/2025,,,gmb,https://maps.google.com/maps?cid=15546200343318802219
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Ailsa cabrera,"(Translated by Google) This place is a place where human warmth, cleanliness and attention are very good. I just recommended Manuel Janes. I hope he feels grateful and satisfied with my decision. Thank you and many blessings.

(Original)
Este lugar , es un lugar donde el calor humano , la limpieza y la atención es muy buena , yo acabo de recomendar a Manuel Janes , espero que él se sienta agradecido y satisfecho con mi desicion, gracias y muchas bendiciones",5,9/16/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Lauderhill,2599 NW 55th Ave,Lauderhill,FL,33313-2443,US,2010,,Margaret E.,Feeling the love!   The positive energy from the moment you walk in till you leave is amazing.  You experience the care and empathy each and every staff members generates.  My brother is in good hands and that peace of mind is everything.  The building is feeling the years but the staff is truly terrific.,5,9/16/2025,,,yelp-yelp,https://www.yelp.com/biz/nspire-healthcare-lauderhill-lauderhill?adjust_creative=P_TwBYTdY_PDw12TMXrf3w&hrid=STcCoBwhSn-nl2eTk44uJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=P_TwBYTdY_PDw12TMXrf3w
synergyhlthcr-nspire,NSPIRE Healthcare Lauderhill,2599 NW 55th Ave,Lauderhill,FL,33313-2443,US,2010,,Margaret/Steve Eklund,"Feeling the Love,  So grateful for the love and care our brother is getting.  From the moment we walked in till we left you can feel the compassion and care these residents receive. Highly recommend - genuine people - Genuine care. Thank you",5,9/15/2025,,,gmb,https://maps.google.com/maps?cid=11701062337551936383
synergyhlthcr-nspire,NSPIRE Healthcare Lauderhill,2599 NW 55th Ave,Lauderhill,FL,33313-2443,US,2010,,Yvonne Bernadin,"My husband is at Nspire since July 1st, the admission was very good Verlene was helpful and professional she did everything that was best for me and I appreciate her so much. The receptionist, and cna cared about the residents.",5,9/11/2025,,,gmb,https://maps.google.com/maps?cid=11701062337551936383
synergyhlthcr-nspire,NSPIRE Healthcare Miami Lakes,5725 NW 186th St,Hialeah,FL,33015-6019,US,2011,,Roshaan Paracha,"(Translated by Google) Words cannot describe nor does it amount to the grief and distress I feel toward this facility. Do not send your family members here. As a healthcare professional myself with a Bachelor's degree in nursing, I am highly disappointed in the incompetence and negligence of the nursing staff.  My mother was injured due to their incompetence. My mother nearly DIED from the respiratory distress she experienced because of their incompetence. I had her transferred to the hospital where it was determined she is septic. She was sent here to recover. Fortunately for her I have the knowledge and skills that I possess that saved her life. This will not remain here only for Google to see. Justice will be served!

Note: the injury noted in this picture is due to their incompetence. I also have pictures of her private area that was broken down due to neglecting them of changing her in a timely manner.

I repeat: DO NOT BRING YOUR FAMILY HERE!!

Words cannot describe nor compare to the pain and anguish I feel toward this center. Don't send your family here. As a healthcare professional with a bachelor's degree in nursing, I am deeply disappointed by the incompetence and negligence of the nursing staff. My mother was injured due to their incompetence. My mother almost DIED from the respiratory distress she was experiencing due to their negligence. I had to transfer her to the hospital, where it was determined she had sepsis. She was sent there to recover, and thanks to my knowledge and skills, I was able to save her life. This will not remain just on Google. Justice will be served!

Note: The injury shown in this photo is a result of their incompetence. I also have photos of her private area, which suffered severe deterioration due to negligence and neglect.

I repeat: DO NOT BRING YOUR FAMILY HERE!

(Original)
Words cannot describe nor does it amount to the grief and distress I feel toward this facility. Do not send your family members here. As a healthcare professional myself with a Bachelor's degree in nursing, I am highly disappointed in the incompetence and negligence of the nursing staff.  My mother was injured due to their incompetence. My mother nearly DIED from the respiratory distress she experienced because of their incompetence. I had her transferred to the hospital where it was determined she is septic. She was sent here to recuperate. Thankfully for her I have the knowledge and skills that I possess that saved her life. This will not remain here only for Google to see. Justice will be served!

Note: the injury noted in this picture is due to their incompetence. I also have pictures of her private area that was broken down due to their neglect of changing her in a timely manner.

I repeat: DO NOT BRING YOUR FAMILY HERE!!

Las palabras no pueden describir ni se comparan con el dolor y la angustia que siento hacia este centro. No envíen a sus familiares aquí. Como profesional de la salud con una licenciatura en enfermería, estoy profundamente decepcionada por la incompetencia y negligencia del personal de enfermería. Mi madre resultó herida debido a su incompetencia. Mi madre casi MUERE por la dificultad respiratoria que estaba experimentando a causa de su negligencia. Tuve que trasladarla al hospital, donde se determinó que tenía sepsis. Ella fue enviada a este lugar para recuperarse, y gracias a mis conocimientos y habilidades, pude salvarle la vida. Esto no se quedará solo en Google. ¡Se hará justicia!

Nota: La lesión que se muestra en esta foto es resultado de su incompetencia. También tengo fotos de su zona íntima, que sufrió un grave deterioro debido a que no la cambiaron a tiempo por negligencia.

¡Repito: NO TRAIGAN A SUS FAMILIARES AQUÍ!",1,9/9/2025,,,gmb,https://maps.google.com/maps?cid=11088859613584633623
synergyhlthcr-nspire,NSPIRE Healthcare Plantation,6931 W Sunrise Blvd,Plantation,FL,33313-4406,US,2013,,Gabrielle Rebillard,"Terrible  care. Lack of basic nursing skills and minimal effort given to provide what was needed  for my dad. He left in worse shape than he entered including malnourishment, and Stage 3 bedsores. This place  should be avoided  and closed. Shame on you, Nspire. Your patients and their loved ones deserve  much better!!",1,9/5/2025,"We're truly sorry to see a 1-star rating. Your experience matters to us, and take all concerns and feedback seriously. Please contact us directly so we can listen, learn, and work to make things right.  ",9/5/2025,gmb,https://maps.google.com/maps?cid=532821204325464843
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Roxana Nigro,My mom was here for 2 months and this was the best experience I ever had. The staff was friendly and very patient with my and my mom. The center is having major upgrades and it is definitely showing. I appreciate everything this center has done for us and I would love to come back here again if I would have to! Thanks Nspire kendall for your service.,5,9/3/2025,,,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Tamarac,5901 NW 79th Ave,Tamarac,FL,33321-4639,US,2012,,Christine Francis,"My mother was sent there from the hospital for rehabilitation (physical and occupational therapy). Since the first day of my mother arriving I got to meet administrators, case managers, nurses, nursing staff, physical therapist… They were all very professional, helpful, supportive, had great bedside manner, and had cheerful dispositions. I’m grateful and thankful to this facility and its staff for helping my mother with her successful rehabilitation. My mother was able to come home with us so our family can continue her care. Special thanks to Joann Calixte that helped my mother get all services she needed and Vedrine, Greggory, Witley, Margo, Taiwo, Lourdes, Luprincia, Seshly, Reji and all the others that helped in caring for my mother. Thank you NSPIRE of Tamarac.",5,9/2/2025,,,gmb,https://maps.google.com/maps?cid=15546200343318802219
synergyhlthcr-nspire,NSPIRE Healthcare Tamarac,5901 NW 79th Ave,Tamarac,FL,33321-4639,US,2012,,Jameeljaiden Bernard,"Thank you to the staff for taking some great care of my mom. Especially updates given, which is very important. Housekeeping also has done a nice job in keeping the facility looking good and clean. Thank you to Social Services, Nursing and Rehab departments also. My mom and I are very happy with the service provided.",5,8/28/2025,,,gmb,https://maps.google.com/maps?cid=15546200343318802219
synergyhlthcr-nspire,NSPIRE Healthcare Miami Lakes,5725 NW 186th St,Hialeah,FL,33015-6019,US,2011,,Habib Paracha,"Most of the staff does not speak English, incompetent attnendants.

Even contacting the higher nurse and incharge, they are neglecting. The facility needs to be inspected by the health department and department of medecine.",1,8/28/2025,"We're truly sorry to see a 1-star rating. Your experience matters to us, and take all concerns and feedback seriously. Please contact us directly so we can listen, learn, and work to make things right.",8/26/2025,gmb,https://maps.google.com/maps?cid=11088859613584633623
synergyhlthcr-nspire,NSPIRE Healthcare Lauderhill,2599 NW 55th Ave,Lauderhill,FL,33313-2443,US,2010,,Wassane Burton,Miss Verlene Gedeon was awesome in how she presented herself and the facility. Very knowledgeable and welcoming.,5,8/21/2025,Thank you for sharing your experience. We appreciate the feedback!,8/25/2025,gmb,https://maps.google.com/maps?cid=11701062337551936383
synergyhlthcr-nspire,NSPIRE Healthcare Miami Lakes,5725 NW 186th St,Hialeah,FL,33015-6019,US,2011,,Loida Lappost,"(Translated by Google) The experience at this place with my brother has been horrible. It always smells like urine and feces. They mistreat the patients. They speak extremely badly to them. They ask for water and three hours later, the assistants have not brought it to them. They live with their cell phones in their hands. And they tell the patients that the rule of that place is to bathe them every other day. There is no professionalism. I hope people come to check that place out. It's bad.

(Original)
LA EXPERIENCIA EN ESTE LUGAR CON MI HERMANO HA SIDO HORRIBLE. SIEMPRE HUELE A ORINA Y  A HECES. MALTRATAN A LOS PACIENTES LE HABLAN SUPER MAL PIDEN AGUA Y TRES HORAS MA TARDE NO SE LA HAN LLEVADO LAS ASISTENTES VIVEN CON EL CELULAR EN LAS MANOS. Y LE DICEN A LIS PACIENTES QUE LA REGLA DE ESE LUGAR ES BAÑARLOS UN DÍA POR MEDIO. NO HAY PROFESIONALISMO. ESPERO VENGAN PERSONAS A CHEQUEAR ESE LUGAR. ES MALOOOO",1,8/13/2025,"We're truly sorry to hear that your experience did not reflect the standard of care we aim to deliver. We are committed to a culture of accountability, where every voice matters, especially those of the families we serve. Your feedback is invaluable and will be shared with our leadership team to help us do better. We would appreciate the opportunity to connect directly and learn more, so we can work toward a resolution together. Please call the Executive Director at the center to discuss in more detail. Thank you.",8/18/2025,gmb,https://maps.google.com/maps?cid=11088859613584633623
synergyhlthcr-nspire,NSPIRE Healthcare Lauderhill,2599 NW 55th Ave,Lauderhill,FL,33313-2443,US,2010,,Bob Smidth,I can't imagine a better place for my parents.,5,8/10/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/18/2025,gmb,https://maps.google.com/maps?cid=11701062337551936383
synergyhlthcr-nspire,NSPIRE Healthcare Plantation,6931 W Sunrise Blvd,Plantation,FL,33313-4406,US,2013,,Andre,"So my mother got to Nspire Plantation on Tuesday night 8/5. From the time she got in her room she was treated with care and most importantly, respect!! This review can change based off future care but when I say I have been impressed as her caregiver at how everyone has just been so attentive. I mean, right down to the head chef coming to her room asking what my mother likes to eat (her name escapes my mind but she wears glasses, such a nice lady. Joked with my mother about her last names). I called my mom yesterday and she said she was eatting pound cake lol. My mom was on pureed diet in the hospital before getting here/she hated it. So far, so good! All you can ask is for a place to treat your mother as you would if you could. Mr. Tate met me the first night I was there and was very nice. Provided his contact number. And Mr. Sheldon came in and met my mother letting both us know he was available. Just very welcoming. Therapy team was very welcoming as well. Thank you all so far.",5,8/7/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/18/2025,gmb,https://maps.google.com/maps?cid=532821204325464843
synergyhlthcr-nspire,NSPIRE Healthcare Miami Lakes,5725 NW 186th St,Hialeah,FL,33015-6019,US,2011,,Arlene Delgado,"My mother was in this facility and the service was great. Everyone is kind, compassionate, thoughtful, respectful and professional. Sadly my husband ended in an Nspire in Tamarac and the difference is like day and night.",5,8/1/2025,Thank you so much for your kind words. We are committed to person-centered care and compassionate service. It's our goal to ensure every individual and family feels valued and supported. Your feedback inspires us to continue reaching new heights in care excellence.,8/4/2025,gmb,https://maps.google.com/maps?cid=11088859613584633623
synergyhlthcr-nspire,NSPIRE Healthcare Kendall,9400 SW 137th Ave,Miami,FL,33186-1434,US,2014,,Maria Cristina Perez Rosquete,"(Translated by Google) I want to thank the Nspire center, but especially CNA Marta Aguero. She's a very sweet person, doing her best at this center. The way she cares for the patients is something special. She's a hard worker; she doesn't get upset when the patient calls her. Everything has been spectacular. Thank you all so much; we're so happy.

(Original)
Quiero darles las gracias al centro de Nspire pero especialmente para la CNA Marta Aguero. Es una persona bien dulce su labor en este centro haciedo el mejor. Como cuida los enfermos es algo especial. Muy trabajadora, no se molesta cuando el paciente la llama. Todo haciedo espectacular. Muchas gracias a todos estamos bien encantados.",5,7/30/2025,Thank you so much for your kind words. We are committed to person-centered care and compassionate service. It's our goal to ensure every individual and family feels valued and supported. Your feedback inspires us to continue reaching new heights in care excellence.,8/4/2025,gmb,https://maps.google.com/maps?cid=1603705479706553161
synergyhlthcr-nspire,NSPIRE Healthcare Plantation,6931 W Sunrise Blvd,Plantation,FL,33313-4406,US,2013,,Marcela Guerra,"My father was admitted to Nspire Healthcare on Friday, July 18, for rehabilitation after surgery. I was present within five minutes of his arrival and made sure to introduce myself to all staff. I let them know we would be checking on him daily—through visits and calls—to ensure he received proper care.

I was told physical therapy (PT) would evaluate him on Saturday, July 19, but no one came. Instead, I learned from his roommate that my father had fallen during the night, and it was the roommate who called for help. Staff never informed me until the following day, and only then did they place fall mats around his bed “just in case.”

Each day, my brother and I made our presence known, checking in and following up. On July 21, PT stood him up briefly on the mat but said he could not stand more than five seconds—even though he had been walking with assistance in the hospital. On July 22, a PT therapist told me my father was “combative” and “did not follow directions.” I reminded them that he has dementia, which should have been clearly noted in his records. The therapist seemed annoyed.

On July 24, after missing a visit the day before due to weather, I found my father in a new room. He was lying in bed with a blank expression, unshaven, wearing a hospital gown despite having four clean changes of clothes I had provided. His sheets were dirty. The TV was on with no volume, and the room felt neglected. When I checked his diaper, it was so soaked with urine it had leaked through the pad and into the bed. I was heartbroken. I cleaned him myself and dressed him.

While packing up his belongings to take him home, staff couldn’t find his shoes. Eventually, they were located in his old room—further proving that no PT had actually been done, since he hadn’t even had his shoes with him in the new room.

I immediately went to the main office and informed Khisha that I was taking my father home. There was no real sense of urgency or concern from the staff. The main nurse seemed unfazed. As I wheeled my father out, Sheldon stopped me and apologized, but by then, the damage was done.

The next day, with the help of his caregiver, I gave my father a proper shower. He screamed in pain from a severe diaper rash that was bleeding. Within two days of being home, he was walking again—like he had been before his surgery.

I truly believe that if I had left my father in that facility, he might not be alive today. What happened was not just neglect—it was a complete failure in basic human care.",1,7/29/2025,"We're truly sorry to hear that your experience did not reflect the standard of care we aim to deliver. We are committed to a culture of accountability, where every voice matters, especially those of the families we serve. Your feedback is invaluable and will be shared with our leadership team to help us do better. We would appreciate the opportunity to connect directly and learn more, so we can work toward a resolution together. Please contact the Executive Director at the center.",8/4/2025,gmb,https://maps.google.com/maps?cid=532821204325464843
synergyhlthcr-nspire,NSPIRE Healthcare Lauderhill,2599 NW 55th Ave,Lauderhill,FL,33313-2443,US,2010,,Daniela Ileana,,5,7/28/2025,Thank you for your review!,7/29/2025,gmb,https://maps.google.com/maps?cid=11701062337551936383
