Account,Business Name,Address,City,State,Postal Code,Country,Storecode,Tags,Reviewer Name,Review,Rating,Date Posted,Reply,Date Replied,Vendor,URL
synergyhlthcr-avardis,Ashland Nursing and Rehabilitation,906 Thompson Street,Ashland,VA,23005-1128,US,2650,,gladys mansfield,"They have a great admissions coordinator, she has everything ready for new admissions.",5,10/9/2025,,,gmb,https://maps.google.com/maps?cid=11144595113974665893
synergyhlthcr-avardis,Ghent Health and Rehabilitation,3900 Llewellyn Ave,Norfolk,VA,23504-1203,US,2655,,Jamie Green,I love the new smoke free garden area,3,10/9/2025,,,gmb,https://maps.google.com/maps?cid=10233776105323789694
synergyhlthcr-avardis,Skyline Nursing and Rehabilitation,237 Franklin Pike SE,Floyd,VA,24091-2893,US,2657,,Layla Hope,Skyline has the most welcoming atmosphere and everyone there truly makes an effort to make you feel at ease.,5,10/9/2025,,,gmb,https://maps.google.com/maps?cid=6952069171432930945
synergyhlthcr-avardis,Skyline Nursing and Rehabilitation,237 Franklin Pike SE,Floyd,VA,24091-2893,US,2657,,Emma Blankenship,"Amazing staff, house keepers are very clean and everyone works hard. A great place ! My great aunt is staying here currently and I am happy with her care",5,10/9/2025,,,gmb,https://maps.google.com/maps?cid=6952069171432930945
synergyhlthcr-avardis,Hilltop Manor Health and Rehabilitation,101 Kirkland St,Union,MS,39365-3205,US,2501,,Sharon G.,Staff is excellent! Very caring and knowledgeable about the residents. It’s an older building but they maintain the facility and the grounds well. The therapy department comes highly recommended. All the staff works hard to care for the residents in their time of need.,5,10/9/2025,,,gmb,https://maps.google.com/maps?cid=16672777635584569979
synergyhlthcr-avardis,Ashland Nursing and Rehabilitation,906 Thompson Street,Ashland,VA,23005-1128,US,2650,,Dev Nannapuraj,,5,10/9/2025,Many thanks for your 5-star review!!!,10/21/2025,gmb,https://maps.google.com/maps?cid=11144595113974665893
synergyhlthcr-avardis,Ghent Health and Rehabilitation,3900 Llewellyn Ave,Norfolk,VA,23504-1203,US,2655,,Printice Brickhouse,Love there garden it looks very good,5,10/9/2025,,,gmb,https://maps.google.com/maps?cid=10233776105323789694
synergyhlthcr-avardis,Skyline Nursing and Rehabilitation,237 Franklin Pike SE,Floyd,VA,24091-2893,US,2657,,Newton W,"As a future caregiver and friend to a resident, I couldn’t be more impressed with Skyline Nursing Home. The atmosphere is warm and inviting, the food is fantastic, and the physical therapy team truly goes the extra mile to help residents feel strong and supported.",5,10/9/2025,,,gmb,https://maps.google.com/maps?cid=6952069171432930945
synergyhlthcr-avardis,Skyline Nursing and Rehabilitation,237 Franklin Pike SE,Floyd,VA,24091-2893,US,2657,,Amanda Willis,"From the moment I toured Skyline Nursing Home, I felt a sense of comfort and care that’s hard to put into words. The entire atmosphere is welcoming — you can truly feel that everyone there cares about the residents like family. My aunt has been thriving in this environment, and it’s been such a relief to see her so happy and well cared for.

Floyd is a wonderful community, and the people working at Skyline reflect that same kindness and heart. I especially want to give a huge shout-out to the food staff — they go above and beyond every single day. The fact that residents get to choose their favorite meal each month is such a thoughtful touch, and the kitchen team delivers delicious food time and time again.

Kudos to everyone at Skyline for making it such a welcoming and nurturing place for our loved ones!",5,10/9/2025,,,gmb,https://maps.google.com/maps?cid=6952069171432930945
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,Claire Anderson,This is a great place to work. The building is kept very clean. We have a great team as well. There is always events for staff and residents alike.,5,10/9/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,April Eure,,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,mem273,Windsor Grove is an excellent place for your loved one. The staff work together to care for the residents no matter what their needs are.,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Ghent Health and Rehabilitation,3900 Llewellyn Ave,Norfolk,VA,23504-1203,US,2655,,Tiffany Armanii,Great company to work for. There is room for advancement and growth while working with some of the most talented individuals.,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=10233776105323789694
synergyhlthcr-avardis,Skyline Nursing and Rehabilitation,237 Franklin Pike SE,Floyd,VA,24091-2893,US,2657,,Michael Gallimore,"I've worked here for several years now and while I admit that there can always be improvements, I think the staff at Skyline do a great job and I love the community we have built with our residents and their families that come in to visit.",5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=6952069171432930945
synergyhlthcr-avardis,Forrest Oakes Healthcare,620 Heathwood Dr,Albemarle,NC,28001-8604,US,2550,,Jaylin Daniels,Very polite and helpful staff!!,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=6137009337062248888
synergyhlthcr-avardis,Ghent Health and Rehabilitation,3900 Llewellyn Ave,Norfolk,VA,23504-1203,US,2655,,Ambar Medrano,"Working here will never be a dull moment. Physical therapy is an amazing team healing the residents one by one.  The admission team makes it their mission to see that every resident who comes in has everything they need, and makes the new residents/patients feel as much at home as possible. Activities have so much fun with the staff and residents. Housekeeping keeps these floors shiny to the point you see yourself on the floors. The new reconstruction will bring is so many new patients. I am excited for the change. Come and join the team that will change how we were looked at by many others.",4,10/8/2025,,,gmb,https://maps.google.com/maps?cid=10233776105323789694
synergyhlthcr-avardis,Skyline Nursing and Rehabilitation,237 Franklin Pike SE,Floyd,VA,24091-2893,US,2657,,Freddy Weaver,"Great facility and friendly staff. Well maintained and very clean. Resident’s seem to be very happy with their care, communicating with most everyone visiting. I was lucky enough to try the food served at a community function and I must say it is restaurant quality! Glad there are companies in this service that take pride in what they do, giving residents the care they deserve.",5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=6952069171432930945
synergyhlthcr-avardis,Ghent Health and Rehabilitation,3900 Llewellyn Ave,Norfolk,VA,23504-1203,US,2655,,Darlene “Darlene Langen” Conlee,I am the activities director here and it is an amazing place to work! The residents are amazing and I love doing fun things with them everyday!,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=10233776105323789694
synergyhlthcr-avardis,Skyline Nursing and Rehabilitation,237 Franklin Pike SE,Floyd,VA,24091-2893,US,2657,,Todd McNulty,"The admin staff is amazing here! They genuinely care about the residents and treat them as they were their own family. Very impressed with how professional and kind the staff is day after day as well. The variety of activities and quality of food, is without a doubt far above average at Skyline.",5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=6952069171432930945
synergyhlthcr-avardis,Ashland Nursing and Rehabilitation,906 Thompson Street,Ashland,VA,23005-1128,US,2650,,Todd Yacovone,Great facility! They work for this vulnerable population and do so with grace and compassion. Highly recommend,5,10/8/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,11/13/2025,gmb,https://maps.google.com/maps?cid=11144595113974665893
synergyhlthcr-avardis,Ghent Health and Rehabilitation,3900 Llewellyn Ave,Norfolk,VA,23504-1203,US,2655,,Todd Yacovone,Great facility! They take care of the most vulnerable population and do so grace and dignity. Highly recommend!,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=10233776105323789694
synergyhlthcr-avardis,Jamestown Health and Rehabilitation,1811 Jamestown Rd,Williamsburg,VA,23185-2326,US,2658,,Todd Yacovone,Great facility! The staff is very king and compassionate. I would highly recommend for any short term or long term care needs,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=2496657677262714810
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,Todd Yacovone,Great facility! The staff here is so caring and treat everyone with kindness and compassion! I highly recommend!,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Newport News Nursing and Rehabilitation,12997 Nettles Dr,Newport News,VA,23602-6913,US,2654,,Todd Yacovone,Great facility! The staff really care for the residents and give great care! Highly recommend for short or long term care!,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=2324153722059615782
synergyhlthcr-avardis,Ghent Health and Rehabilitation,3900 Llewellyn Ave,Norfolk,VA,23504-1203,US,2655,,Bre Bre,"Great facility to bring loved ones. We have the most loving and  caring staffs, beautiful garden area Welcoming front entrance , clean environment and most importantly Smiles !",5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=10233776105323789694
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,Jay Woods,,5,10/8/2025,Many thanks for your 5-star review!!!,10/21/2025,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Hilltop Manor Health and Rehabilitation,101 Kirkland St,Union,MS,39365-3205,US,2501,,Ryan Goss,As a person who worked here… they only like you when you don’t speak up for yourself or residents. any issue brought to the higher ups will be met with criticism towards you.. as far as CNAs and nurses you have some good staff that do go above & beyond.. facility is too clicky and they have favorites. some people get away with things that others don’t and everyone knows it!! the FEMALE higher ups allow and contribute to this.,1,10/8/2025,,,gmb,https://maps.google.com/maps?cid=16672777635584569979
synergyhlthcr-avardis,Ghent Health and Rehabilitation,3900 Llewellyn Ave,Norfolk,VA,23504-1203,US,2655,,Jennifer Kintyhtt,Ghent is a rising star!,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=10233776105323789694
synergyhlthcr-avardis,Augusta Nursing and Rehabilitation,83 Crossroads Ln,Fishersville,VA,22939-2331,US,2651,,lisa Brown,This is a wonderful place to work!,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=16985310285984521867
synergyhlthcr-avardis,Augusta Nursing and Rehabilitation,83 Crossroads Ln,Fishersville,VA,22939-2331,US,2651,,Todd Yacovone,Great facility and the staff care about the residents tremendously! Awesome,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=16985310285984521867
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,Antionette Marrow,I love working here! This facility is very clean and we have a great team!,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Ghent Health and Rehabilitation,3900 Llewellyn Ave,Norfolk,VA,23504-1203,US,2655,,Heather Crawford,Amazing staff & therapy team!!,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=10233776105323789694
synergyhlthcr-avardis,Ghent Health and Rehabilitation,3900 Llewellyn Ave,Norfolk,VA,23504-1203,US,2655,,Jovanka mallcheck,Great place to work!!,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=10233776105323789694
synergyhlthcr-avardis,Skyline Nursing and Rehabilitation,237 Franklin Pike SE,Floyd,VA,24091-2893,US,2657,,Melissa,"When I pull in the parking lot at Skyline every morning, it feels more like a 2nd home than a job. The residents, staff, and administration are like family to me. We strive to make our residents feel safe and at home during their stay at Skyline. And we revel in joy when a resident finishes our in-house therapy prepared to return to their home and daily lives. Skyline is a great place to be.",5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=6952069171432930945
synergyhlthcr-avardis,Skyline Nursing and Rehabilitation,237 Franklin Pike SE,Floyd,VA,24091-2893,US,2657,,Lisa Foley,"My mom spent her last days at Skyline Nursing and Rehab surrounded by kind, caring professionals in the nursing field. The administration treated her like part of their family. My mind is at peace knowing she was loved and cared for by the people at Skyline. A heartfelt thanks to all of you!",5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=6952069171432930945
synergyhlthcr-avardis,The Pavilion at St. Luke Village,1000 Stacie Drive,Hazelton,PA,18201-5689,US,2605,,Brianna,,5,10/8/2025,Many thanks for your 5-star review!!!,10/21/2025,gmb,https://maps.google.com/maps?cid=9560539739024854864
synergyhlthcr-avardis,The Pavilion at St. Luke Village,1000 Stacie Drive,Hazelton,PA,18201-5689,US,2605,,Dana D’Angelo,,5,10/8/2025,Many thanks for your 5-star review!!!,10/21/2025,gmb,https://maps.google.com/maps?cid=9560539739024854864
synergyhlthcr-avardis,The Manor at St. Luke Village,1711 East Broad Street,Hazelton,PA,18201-5697,US,2604,,Dana D’Angelo,,5,10/8/2025,Many thanks for your 5-star review!!!,10/21/2025,gmb,https://maps.google.com/maps?cid=15792902854454127792
synergyhlthcr-avardis,The Manor at St. Luke Village,1711 East Broad Street,Hazelton,PA,18201-5697,US,2604,,Brianna,,5,10/8/2025,Many thanks for your 5-star review!!!,10/21/2025,gmb,https://maps.google.com/maps?cid=15792902854454127792
synergyhlthcr-avardis,Locust Grove Retirement Village,69 Cottage Road,Mifflin,PA,17058-9737,US,2601,,Louann S,Beautiful facility nestled in the countryside. Friendly and caring staff and administration team. I would consider this facility for your  Short Term Rehab or Long Term Stay. There is an awesome Rehabilitation program with dedicated staff to get you back on your feet and home. If you are looking for Exceptional Outcomes this is the place to be!,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=2062468255604015227
synergyhlthcr-avardis,Clay County Health and Rehabilitation,86 Valley Hideaway Dr,Hayesville,NC,28904-9674,US,2555,,darren turner,,5,10/8/2025,Many thanks for your 5-star review!!!,10/21/2025,gmb,https://maps.google.com/maps?cid=13135783167940185773
synergyhlthcr-avardis,Clay County Health and Rehabilitation,86 Valley Hideaway Dr,Hayesville,NC,28904-9674,US,2555,,W01295 FA02,,5,10/8/2025,Many thanks for your 5-star review!!!,10/21/2025,gmb,https://maps.google.com/maps?cid=13135783167940185773
synergyhlthcr-avardis,Woodstock Valley Health and Rehabilitation,803 South Main Street,Woodstock,VA,22664-1125,US,2660,,Ingrid Houston,"I had to visit this facility this week, the staff was Wonderful, the staff was very helpful and polite.  It didn't have that nursing home smell to it and the residents looked like they were having fun, they were in the dining room bowling.",5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=14295004318862757625
synergyhlthcr-avardis,Coastal Health and Rehabilitation Center,1530 Broad Ave,Gulfport,MS,39501-3601,US,2020,,Matt Tindle,Great place for short term rehabilitation,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=8273088538332587455
synergyhlthcr-avardis,Clay County Health and Rehabilitation,86 Valley Hideaway Dr,Hayesville,NC,28904-9674,US,2555,,Sierra Grayson,,5,10/8/2025,Many thanks for your 5-star review!!!,10/21/2025,gmb,https://maps.google.com/maps?cid=13135783167940185773
synergyhlthcr-avardis,King's Daughters Community Health and Rehabilitation,1410 N Augusta St,Staunton,VA,24401-2401,US,2653,,dana quickel,"I have been at Kings Daughters for only a month and can truly say this is a facility that cares deeply about the care and well-being of all residents. They work tirelessly to make sure every aspect of care is being addressed from all areas of care. If there are concerns from family or the residents, they are addressed in a timely manner and done with compassion and dignity. The facility is very clean, well managed, and the employees truly care for their residents.",5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=11489819334989089200
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,Marie Smith,Amazing admissions! Lindsay goes above and beyond to make sure everything is understood. You can tell she definitely cares.,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Augusta Nursing and Rehabilitation,83 Crossroads Ln,Fishersville,VA,22939-2331,US,2651,,Rebecca King,"Lisa Brown goes above and beyond for her residents and does not let anything stop her from getting the job done. She ensures each skilled resident that leaves, gets what they need before going home. You could not ask for a better advocate for what you need.",5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=16985310285984521867
synergyhlthcr-avardis,Augusta Nursing and Rehabilitation,83 Crossroads Ln,Fishersville,VA,22939-2331,US,2651,,Rebecca,Elizabeth is the greatest!! She takes pride in her wound care and ensuring that each resident feels right at home. You couldn't ask for a better wound nurse to take care of you!,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=16985310285984521867
synergyhlthcr-avardis,Augusta Nursing and Rehabilitation,83 Crossroads Ln,Fishersville,VA,22939-2331,US,2651,,Chelle Fitzgerald,This facility genuinely cares about their residents.  Their care and well being are of utmost importance,4,10/8/2025,,,gmb,https://maps.google.com/maps?cid=16985310285984521867
synergyhlthcr-avardis,Ghent Health and Rehabilitation,3900 Llewellyn Ave,Norfolk,VA,23504-1203,US,2655,,Chanel Marquez,"Ghent Health a Rehab has a mix of dedicated, caring staff that go above and beyond to make the facility an upbeat a thriving staple in the community.  Therapy program is excellent!",5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=10233776105323789694
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,William,Been here twice for therapy. Has been great experience.,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Ghent Health and Rehabilitation,3900 Llewellyn Ave,Norfolk,VA,23504-1203,US,2655,,Lindsay Hill,,5,10/8/2025,Many thanks for your 5-star review!!!,10/21/2025,gmb,https://maps.google.com/maps?cid=10233776105323789694
synergyhlthcr-avardis,Newport News Nursing and Rehabilitation,12997 Nettles Dr,Newport News,VA,23602-6913,US,2654,,Jovanka mallcheck,,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=2324153722059615782
synergyhlthcr-avardis,Ashland Nursing and Rehabilitation,906 Thompson Street,Ashland,VA,23005-1128,US,2650,,Jovanka mallcheck,,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=11144595113974665893
synergyhlthcr-avardis,Jamestown Health and Rehabilitation,1811 Jamestown Rd,Williamsburg,VA,23185-2326,US,2658,,Jovanka mallcheck,,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=2496657677262714810
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,Jovanka mallcheck,,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Clay County Health and Rehabilitation,86 Valley Hideaway Dr,Hayesville,NC,28904-9674,US,2555,,Sisters vs. Brothers,,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=13135783167940185773
synergyhlthcr-avardis,King's Daughters Community Health and Rehabilitation,1410 N Augusta St,Staunton,VA,24401-2401,US,2653,,Ryker Miller,The residents and staff are always very friendly and attentive,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=11489819334989089200
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Nick Chandler,Great caring and attentive staff! The wound care team goes above and beyond to care for their patients!,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,The Manor at Penn Village,51 Route 204,Selinsgrove,PA,17870-7971,US,2608,,Cheryl Garr,"I recently visited this Center and immediately felt its warm, home-like environment.  It is nice to find a place where the staff care so much.",5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=10936063054836607631
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Misty Hunt,"I have an outstanding rating for this facility. I am so impressed with the compassion and attention they show to the residents. Many times I come in and see staff dressed up doing games and celebrating different holidays with the residents, often they hug or offer a pat on the back with a smile. The smiles I see are genuine! Each department brings its own unique touch to the overall environment. Great management in house with an outstanding treatment team. Nothing is always perfect but I do appreciate the effort and it shows",5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Ken Britt,"Had to find a place for my grandfather, with begining stages of Alzheimer's, for the weekend so we could attend a family function out of state. Admission was pleasant friendly and very thorough. Was asked and provided all key information and he felt comfortable when we left. When retuning to get him in 3 days was in good spirits well fed and smiling. Obviously had been taken  well care of.",5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Wilora Lake Healthcare,6001 Wilora Lake Rd,Charlotte,NC,28212-2833,US,2565,,Shonnette Cofield,"Amazing staff and  companionate care was provided to my family during the stay for rehab that turned to long term! My family and I Love you Wilora Lake, and Thanks again!",5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=12883400636958841292
synergyhlthcr-avardis,Willowbrook Rehabilitation and Care,333 E Lee Ave,Yadkinville,NC,27055-8132,US,2564,,Brandice Morant,,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=13181415108160796263
synergyhlthcr-avardis,The Oaks Rehabilitation and Healthcare,3716 Highway 39 N,Meridian,MS,39301-1013,US,2502,,Sonja Butler,,5,10/8/2025,,,gmb,https://maps.google.com/maps?cid=5232290777239781461
synergyhlthcr-avardis,Wilora Lake Healthcare,6001 Wilora Lake Rd,Charlotte,NC,28212-2833,US,2565,,Beautiful Nishaa,Great facility they are very sweet ! They are awesome great personalities and great with residents !,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=12883400636958841292
synergyhlthcr-avardis,Ashland Nursing and Rehabilitation,906 Thompson Street,Ashland,VA,23005-1128,US,2650,,R P,Working with Brielle was such a delight! She meets with you right at the bed side and answers all your questions about what the next steps are for your loved one. Really can’t thank her enough for helping us.,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=11144595113974665893
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Ja'Killya Mhoon,Great facility with supporting staff who truly care about their residents. The Activities Director ensures that all residents stay engaged with daily projects to ensure a fun-filled experience. I recommend anyone who is considering long-term care for their loved-one to choose Starkville Manor!,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Wilora Lake Healthcare,6001 Wilora Lake Rd,Charlotte,NC,28212-2833,US,2565,,LaToya Harrell Marion,"I absolutely love it here. I started here in 2021 as a CNA then to a Med Aide next Medical Records now Central supply/Scheduler. This company has given me the opportunity to grown and learn. And the residents I adore.  I truly enjoy working here and working with the staff. We have the best team Administrator, DON, BOM, HR, Social worker, Medical Records, especially Activities and Therapy Department and of course me!  We are the Ambassadors of care!",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=12883400636958841292
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,Tiffany Powell,"The staff at Windsor Grove Health and Rehab have been wonderful—caring, supportive, and always willing to help. I appreciate the compassion they show to the residents and families.",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Forrest Oakes Healthcare,620 Heathwood Dr,Albemarle,NC,28001-8604,US,2550,,Dianne Wind,"Exceptional, caring staff; a well trained  source meeting the needs of our community.",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=6137009337062248888
synergyhlthcr-avardis,Forrest Oakes Healthcare,620 Heathwood Dr,Albemarle,NC,28001-8604,US,2550,,Alejandro Sosa,Great staff… excellent facility…. had a great experience for my family. Highly recommend 😃,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=6137009337062248888
synergyhlthcr-avardis,Wilora Lake Healthcare,6001 Wilora Lake Rd,Charlotte,NC,28212-2833,US,2565,,farah pierre-louis,Great facility! I highly recommend,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=12883400636958841292
synergyhlthcr-avardis,Ashland Nursing and Rehabilitation,906 Thompson Street,Ashland,VA,23005-1128,US,2650,,Ramona Sly,Please with the appearance of the facility and comforted knowing they are making major changes and upgrades.,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=11144595113974665893
synergyhlthcr-avardis,Augusta Nursing and Rehabilitation,83 Crossroads Ln,Fishersville,VA,22939-2331,US,2651,,Mikeala Cline,I have worked here for the last 10 months and I am very happy to work here and love the team that I work with. The resident are awesome here.,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=16985310285984521867
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,Russell Johnson,A very clean place and everyone is nice and they do a good job taking care of my family member,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Augusta Nursing and Rehabilitation,83 Crossroads Ln,Fishersville,VA,22939-2331,US,2651,,Donna Cash,I have had the pleasure to be a part of the Augusta Nursing and Rehabilitation's team for a year now. It is warm and welcoming when you enter and the residents are treated like family.  The staff are focused on providing great care and creating an engaging and supportive environment.,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=16985310285984521867
synergyhlthcr-avardis,Wilora Lake Healthcare,6001 Wilora Lake Rd,Charlotte,NC,28212-2833,US,2565,,Danny Yang,,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=12883400636958841292
synergyhlthcr-avardis,Hilltop Manor Health and Rehabilitation,101 Kirkland St,Union,MS,39365-3205,US,2501,,Ray Gullette,"Great Leadership Team.  Very Professional Caring Staff.  Administration and Social Services Provides Excellent Follow Up with Families and Doctor Appointments, etc.  Nursing Staff Takes Time to Answer Questions and Assist with Activities of Daily Living with Residents.  The Staff Make You Feel Like Family.  Great Job........",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=16672777635584569979
synergyhlthcr-avardis,Wilora Lake Healthcare,6001 Wilora Lake Rd,Charlotte,NC,28212-2833,US,2565,,Rainn Fryer,"Great team, during my call the Social worker was a big help in finding a placement for my family",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=12883400636958841292
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Willie Steve Patterson,My father in law was a resident here. The staff was very nice to him and he loved them. The activities department kept him active and happy with various things to do. It's a great place to be.,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,michele rackley,"I’m sharing on behalf of my mom who is not on social media. She went to Starkville Manor for a two-week period after breaking her hip and having hip replacement surgery this past summer. The folks at Starkville Manor were so accommodating when we were faced with finding a spot for Mom on short notice. She was made to feel right at home and was well taken care of! She would say that she especially appreciated the help and positive, can-do attitude of her OT tech Carlene. All in all a positive experience for our family at a time when the little things matter!",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Willie Voss II,Great place with staff that care. The activities department does phenomenal with engaging with the clients. You can tell this isn’t just a job but a place where people are passionate about helping others.,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Travis Watson,Such sweet and caring staff. Great communication. They truly do their best.,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,Toni Everette,,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Jay Hargrove,The staff is incredible. The activities are always a wonderful experience!l and the residents enjoy every moment. My grandfather was well taken care of there and very loved. He truly enjoyed them while he was there !,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Christy Savage,"This facility seems like the most fun and energetic place to rehab!!
The staff is sweet, kind and carrying each and every day ❤️",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
